Drug,IUPAC_Name,MolecularFormula
C[C@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,"(2R)-3-(5,5-dioxophenothiazin-10-yl)-N,N,2-trimethylpropan-1-amine",C18H22N2O2S
C[C@H](CN1c2ccccc2Sc2ccccc21)N(C)C,"(2R)-N,N-dimethyl-1-phenothiazin-10-ylpropan-2-amine",C17H20N2S
C[C@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,"(6aR,9R)-N-[(2R)-1-hydroxypropan-2-yl]-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",C19H23N3O2
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,(2S)-1-[(2S)-2-methyl-3-sulfanylpropanoyl]pyrrolidine-2-carboxylic acid,C9H15NO3S
C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,[(2R)-1-(6-aminopurin-9-yl)propan-2-yl]oxymethylphosphonic acid,C9H14N5O4P
C[C@H](N)C(=O)c1ccccc1,(2S)-2-amino-1-phenylpropan-1-one,C9H11NO
C[C@H](N)Cc1ccccc1,(2S)-1-phenylpropan-2-amine,C9H13N
C[C@H]1CCN(C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c2ccc3c(c2)C[C@@H](C)CN3)[C@@H](C(=O)O)C1,"(2R,4S)-1-[(2S)-5-(diaminomethylideneamino)-2-[[(3R)-3-methyl-1,2,3,4-tetrahydroquinolin-6-yl]sulfonylamino]pentanoyl]-4-methylpiperidine-2-carboxylic acid",C23H36N6O5S
C[C@H](N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,"1-cyano-2-[(2S)-3,3-dimethylbutan-2-yl]-3-pyridin-4-ylguanidine",C13H19N5
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,"(2S)-7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid",C18H20FN3O4
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,"(8S,9R,10S,11S,13S,14S,16S,17R)-9-chloro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",C22H29ClO5
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,"(6S,8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-6,10,13-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",C22H30O5
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,"(8S,9R,10S,11S,13S,14S,16S,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",C22H29FO5
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,N/A,C41H64O13
C[C@H]1O[C@]2(CS1)CN1CCC2CC1,"(2S,5S)-2-methylspiro[1,3-oxathiolane-5,3'-1-azabicyclo[2.2.2]octane]",C10H17NOS
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,"3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-3-[(2R,4S,5S,6R)-5-[(2S,4S,5S,6R)-5-[(2S,4S,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-12,14-dihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",C41H64O14
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,"(4S,4aR,5S,5aR,6R,12aR)-4-(dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide",C22H24N2O8
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,"(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13-dimethyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",C19H26O2
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,"(8S,9S,10R,13S,14S,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,9,12,14,15,16-octahydrocyclopenta[a]phenanthrene-3,11-dione",C21H26O5
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,"(8S,9S,10R,13S,14S,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,12,14,15,16-decahydrocyclopenta[a]phenanthrene-3,11-dione",C21H28O5
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,"(8R,9S,13S,14S)-3-hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one",C18H22O2
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"(8R,9S,13S,14S,17S)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",C18H24O2
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,"(3S,8R,9S,10R,13S,14S)-10,13-dimethyl-17-pyridin-3-yl-2,3,4,7,8,9,11,12,14,15-decahydro-1H-cyclopenta[a]phenanthren-3-ol",C24H31NO
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,"(3S,8R,9S,10R,13S,14S)-3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one",C19H28O2
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2,"(4aS,4bR,10aR,10bS,12aS)-10a,12a-dimethyl-4,4a,4b,5,6,10b,11,12-octahydro-3H-naphtho[2,1-f]chromene-2,8-dione",C19H24O3
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,"(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",C19H28O2
C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,"(1S,3aS,3bS,5aR,9aR,9bS,11aS)-N-[2,5-bis(trifluoromethyl)phenyl]-9a,11a-dimethyl-7-oxo-1,2,3,3a,3b,4,5,5a,6,9b,10,11-dodecahydroindeno[5,4-f]quinoline-1-carboxamide",C27H30F6N2O2
C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,"(1R,2R,4R,10R,11S,14S,15S,16S,18S,19S)-10,14-dimethylspiro[hexacyclo[9.8.0.02,4.05,10.014,19.016,18]nonadec-5-ene-15,5'-oxolane]-2',7-dione",C24H30O3
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",C21H28O5
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,"(8S,9S,10R,11S,13S,14S,17S)-11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",C21H30O4
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,"5-methyl-2-[(5-methyl-1H-imidazol-4-yl)methyl]-3,4-dihydropyrido[4,3-b]indol-1-one",C17H18N4O
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",C21H30O5
Cc1c(-c2cnccn2)ssc1=S,4-methyl-5-pyrazin-2-yldithiole-3-thione,C8H6N2S3
Cc1c(C)c2c(c(C)c1O)CC[C@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2,"(5S)-5-[[4-[[(2R)-6-hydroxy-2,5,7,8-tetramethyl-3,4-dihydrochromen-2-yl]methoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione",C24H27NO5S
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,"4-(dimethylamino)-1,5-dimethyl-2-phenylpyrazol-3-one",C13H17N3O
Cc1c(F)c(N2CCN[C@H](C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,1-cyclopropyl-6-fluoro-5-methyl-7-[(3R)-3-methylpiperazin-1-yl]-4-oxoquinoline-3-carboxylic acid,C19H22FN3O3
Cc1c(OCC(F)(F)F)ccnc1C[S@@H](=O)c1nc2ccccc2[nH]1,N/A,C16H15F3N3O2S
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,"(3S,4aS,8aS)-N-tert-butyl-2-[(2R,3R)-2-hydroxy-3-[(3-hydroxy-2-methylbenzoyl)amino]-4-phenylsulfanylbutyl]-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinoline-3-carboxamide",C32H45N3O4S
Cc1cc(=O)n(-c2ccccc2)n1C,"1,5-dimethyl-2-phenylpyrazol-3-one",C11H12N2O
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,4-methyl-N-(2-morpholin-4-ylethyl)-6-phenylpyridazin-3-amine,C17H22N4O
Cc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,"4-chloro-6-methylbenzene-1,3-disulfonamide",C7H9ClN2O4S2
Cc1cc(N(C)C)ccc1C[C@H](C)N,"4-[(2S)-2-aminopropyl]-N,N,3-trimethylaniline",C12H20N2
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,"4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide",C10H11N3O3S
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,"2-methyl-4-(4-methylpiperazin-1-yl)-10H-thieno[2,3-b][1,5]benzodiazepine",C17H20N4S
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,4-[5-(4-methylphenyl)-3-(trifluoromethyl)pyrazol-1-yl]benzenesulfonamide,C17H14F3N3O2S
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"N,N-dimethyl-2-[6-methyl-2-(4-methylphenyl)imidazo[1,2-a]pyridin-3-yl]acetamide",C19H21N3O
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,5-chloro-2-(6-methyl-3-pyridinyl)-3-(4-methylsulfonylphenyl)pyridine,C18H15ClN2O2S
Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1,2-[(Z)-1-(4-methylphenyl)-3-pyrrolidin-1-ylprop-1-enyl]pyridine,C19H22N2
Cc1ccc(C(=O)[C@H](C)CN2CCCCC2)cc1,(2R)-2-methyl-1-(4-methylphenyl)-3-piperidin-1-ylpropan-1-one,C16H23NO
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,"(3,4-dihydroxy-5-nitrophenyl)-(4-methylphenyl)methanone",C14H11NO5
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,"5-(2,5-dimethylphenoxy)-2,2-dimethylpentanoic acid",C15H22O3
Cc1ccc(Cl)c(OC[C@@H](O)CNC(C)(C)C)c1,(2S)-1-(tert-butylamino)-3-(2-chloro-5-methylphenoxy)propan-2-ol,C14H22ClNO2
Cc1ccc(O)c([C@@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,2-[(1S)-3-[di(propan-2-yl)amino]-1-phenylpropyl]-4-methylphenol,C22H31NO
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4-[(4-methylpiperazin-1-yl)methyl]-N-[4-methyl-3-[(4-pyridin-3-ylpyrimidin-2-yl)amino]phenyl]benzamide,C29H31N7O
Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1,"1-[(3aS,6aR)-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrol-2-yl]-3-(4-methylphenyl)sulfonylurea",C15H21N3O3S
Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,"N-(2,6-dimethylphenyl)-2-(1,2,3,5,6,7-hexahydropyrrolizin-8-yl)acetamide",C17H24N2O
Cc1cccc(C)c1NC(=O)[C@H](C)N,"(2S)-2-amino-N-(2,6-dimethylphenyl)propanamide",C11H16N2O
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,"N-(2,6-dimethylphenyl)-2-(2-oxopyrrolidin-1-yl)acetamide",C14H18N2O2
Cc1cccc(C)c1OC[C@@H](C)N,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",C11H17NO
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,"(2S)-N-[(2S,4S,5S)-5-[[2-(2,6-dimethylphenoxy)acetyl]amino]-4-hydroxy-1,6-diphenylhexan-2-yl]-3-methyl-2-(2-oxo-1,3-diazinan-1-yl)butanamide",C37H48N4O5
Cc1cccc(Nc2ccccc2C(=O)O)c1C,"2-(2,3-dimethylanilino)benzoic acid",C15H15NO2
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,1-[[4-(3-methylanilino)-3-pyridinyl]sulfonyl]-3-propan-2-ylurea,C16H20N4O3S
Cc1cccc([C@H](C)c2c[nH]cn2)c1C,"5-[(1S)-1-(2,3-dimethylphenyl)ethyl]-1H-imidazole",C13H16N2
Cc1ccccc1,toluene,C7H8
Cc1ccccc1[C@H](OCCN(C)C)c1ccccc1,"N,N-dimethyl-2-[(R)-(2-methylphenyl)-phenylmethoxy]ethanamine",C18H23NO
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,2-methyl-3-(2-methylphenyl)quinazolin-4-one,C16H14N2O
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,4-amino-N-(4-methylpyrimidin-2-yl)benzenesulfonamide,C11H12N4O2S
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,"2-cyclopropyl-7-methyl-2,4,9,15-tetrazatricyclo[9.4.0.03,8]pentadeca-1(11),3,5,7,12,14-hexaen-10-one",C15H14N4O
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,"(3R)-1-[4,4-bis(3-methylthiophen-2-yl)but-3-enyl]piperidine-3-carboxylic acid",C20H25NO2S2
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,N-[2-[4-(cyclohexylcarbamoylsulfamoyl)phenyl]ethyl]-5-methylpyrazine-2-carboxamide,C21H27N5O4S
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,"4-hydroxy-2-methyl-N-(5-methyl-1,3-thiazol-2-yl)-1,1-dioxo-1lambda6,2-benzothiazine-3-carboxamide",C14H13N3O4S2
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,"13-chloro-2-[1-[(5-methyl-3-pyridinyl)methyl]piperidin-4-ylidene]-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaene",C26H26ClN3
Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1,"3-(furan-2-ylmethyl)-1,8-dimethyl-7H-purine-2,6-dione",C12H12N4O3
Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2,"2,4-dimethyl-8-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]-5,6-dihydropyrido[2,3-d]pyrimidin-7-one",C23H21N7O
Cc1ncc([N+](=O)[O-])n1CCO,2-(2-methyl-5-nitroimidazol-1-yl)ethanol,C6H9N3O3
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,"3-[2-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-yl]ethyl]-2-methyl-6,7,8,9-tetrahydropyrido[1,2-a]pyrimidin-4-one",C23H27FN4O2
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,"8-chloro-6-(2-fluorophenyl)-1-methyl-4H-imidazo[1,5-a][1,4]benzodiazepine",C18H13ClFN3
Cc1nccn1C[C@H]1CCc2c(c3ccccc3n2C)C1=O,"(3R)-9-methyl-3-[(2-methylimidazol-1-yl)methyl]-2,3-dihydro-1H-carbazol-4-one",C18H19N3O
Cc1ncsc1CCCl,"5-(2-chloroethyl)-4-methyl-1,3-thiazole",C6H8ClNS
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,"8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine",C17H13ClN4
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,"8-chloro-6-(2-chlorophenyl)-1-methyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine",C17H12Cl2N4
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,"4-bromo-7-(2-chlorophenyl)-13-methyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaene",C15H10BrClN4S
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,"(2S,5R,6R)-6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C19H17ClFN3O5S
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,"4-amino-N-(3,4-dimethyl-1,2-oxazol-5-yl)benzenesulfonamide",C11H13N3O3S
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,"4-(5-methyl-3-phenyl-1,2-oxazol-4-yl)benzenesulfonamide",C16H14N2O3S
Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1C,"4-amino-N-(4,5-dimethyl-1,2-oxazol-3-yl)benzenesulfonamide",C11H13N3O3S
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,"5-methyl-N-[4-(trifluoromethyl)phenyl]-1,2-oxazole-4-carboxamide",C12H9F3N2O2
ClC(Cl)Cl,chloroform,CHCl3
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@H]([C@@H]3[C@@]1(Cl)C2(Cl)Cl)[C@H]1O[C@@H]41,"(1R,2S,3S,6R,7R,8S,9S,11R)-3,4,5,6,13,13-hexachloro-10-oxapentacyclo[6.3.1.13,6.02,7.09,11]tridec-4-ene",C12H8Cl6O
ClC=C(Cl)Cl,"1,1,2-trichloroethene",C2HCl3
Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,"(Z)-1-(2,4-dichlorophenyl)-N-[(2,4-dichlorophenyl)methoxy]-2-imidazol-1-ylethanimine",C18H13Cl4N3O
Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,"1-[(2R)-2-(2,4-dichlorophenyl)-2-[(2,4-dichlorophenyl)methoxy]ethyl]imidazole",C18H14Cl4N2O
Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,"1-[(2R)-2-[(4-chlorophenyl)methoxy]-2-(2,4-dichlorophenyl)ethyl]imidazole",C18H15Cl3N2O
Clc1ccc(CS[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,"1-[(2R)-2-[(4-chlorophenyl)methylsulfanyl]-2-(2,4-dichlorophenyl)ethyl]imidazole",C18H15Cl3N2S
Clc1ccc([C@@H](Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,"1-[(2S)-2-(2,4-dichlorophenyl)-2-[(2,6-dichlorophenyl)methoxy]ethyl]imidazole",C18H14Cl4N2O
Clc1ccc([C@@H](Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,"1-[(2S)-2-[(2-chlorothiophen-3-yl)methoxy]-2-(2,4-dichlorophenyl)ethyl]imidazole",C16H13Cl3N2OS
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,"8-chloro-6-piperazin-1-ylbenzo[b][1,4]benzoxazepine",C17H16ClN3O
Clc1cccc([C@H](c2ccc3nc[nH]c3c2)n2ccnc2)c1,6-[(S)-(3-chlorophenyl)-imidazol-1-ylmethyl]-1H-benzimidazole,C17H13ClN4
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,"13-chloro-2-piperidin-4-ylidene-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaene",C19H19ClN2
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,1-[(2-chlorophenyl)-diphenylmethyl]imidazole,C22H17ClN2
Clc1ccccc1CN1CCc2sccc2C1,"5-[(2-chlorophenyl)methyl]-6,7-dihydro-4H-thieno[3,2-c]pyridine",C14H14ClNS
Cn1c(=O)[nH]c2ncn(C)c2c1=O,"1,7-dimethyl-3H-purine-2,6-dione",C7H8N4O2
Cn1c(=O)c2[nH]cnc2n(C)c1=O,"1,3-dimethyl-7H-purine-2,6-dione",C7H8N4O2
Cn1cc([S@H](C)=O)c(=O)c2ccc(F)cc21,N/A,C11H11FNO2S
Cn1c(=O)c2c(ncn2C)n(C)c1=O,"1,3,7-trimethylpurine-2,6-dione",C8H10N4O2
Cn1ccnc1S,3-methyl-1H-imidazole-2-thione,C4H6N2S
Cn1cnc2c1c(=O)[nH]c(=O)n2C,"3,7-dimethylpurine-2,6-dione",C7H8N4O2
Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21,"6-[(S)-(4-chlorophenyl)-(1,2,4-triazol-1-yl)methyl]-1-methylbenzotriazole",C16H13ClN6
FC(F)(F)[C@H](Cl)Br,"(2R)-2-bromo-2-chloro-1,1,1-trifluoroethane",C2HBrClF3
FC(F)O[C@@H](Cl)C(F)(F)F,"(2S)-2-chloro-2-(difluoromethoxy)-1,1,1-trifluoroethane",C3H2ClF5O
FC(F)OC(F)(F)[C@@H](F)Cl,"(2S)-2-chloro-1-(difluoromethoxy)-1,1,2-trifluoroethane",C3H2ClF5O
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,1-[2-[bis(4-fluorophenyl)methoxy]ethyl]-4-(3-phenylpropyl)piperazine,C28H32F2N2O
FCOC(C(F)(F)F)C(F)(F)F,"1,1,1,3,3,3-hexafluoro-2-(fluoromethoxy)propane",C4H3F7O
Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc32)cc1,1-[(4-fluorophenyl)methyl]-N-piperidin-4-ylbenzimidazol-2-amine,C19H21FN4
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,1-[bis(4-fluorophenyl)methyl]-4-[(E)-3-phenylprop-2-enyl]piperazine,C26H26F2N2
Fc1cccc2c1O[C@H]1CNC[C@@H]1O2,"(3aS,9aS)-5-fluoro-2,3,3a,9a-tetrahydro-1H-[1,4]benzodioxino[2,3-c]pyrrole",C10H10FNO2
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,"(3S,4R)-3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine",C19H20FNO3
N#Cc1ccc([C@H]2CCCc3cncn32)cc1,"4-[(5R)-5,6,7,8-tetrahydroimidazo[1,5-a]pyridin-5-yl]benzonitrile",C14H13N3
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,"4-[(4-cyanophenyl)-(1,2,4-triazol-1-yl)methyl]benzonitrile",C17H11N5
N=C(N)N/N=C\c1c(Cl)cccc1Cl,"2-[(Z)-(2,6-dichlorophenyl)methylideneamino]guanidine",C8H8Cl2N4
N=C(N)N1CCc2ccccc2C1,"3,4-dihydro-1H-isoquinoline-2-carboximidamide",C10H13N3
N=C(N)NC[C@@H]1COc2ccccc2O1,"2-[[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]methyl]guanidine",C10H13N3O2
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,4-[5-(4-carbamimidoylphenoxy)pentoxy]benzenecarboximidamide,C19H24N4O2
NC(=O)C[S@H](=O)C(c1ccccc1)c1ccccc1,N/A,C15H16NO2S
NC(=O)N1c2ccccc2C=Cc2ccccc21,benzo[b][1]benzazepine-11-carboxamide,C15H12N2O
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,5-oxo-6H-benzo[b][1]benzazepine-11-carboxamide,C15H12N2O2
NC(=O)OCC(COC(N)=O)c1ccccc1,(3-carbamoyloxy-2-phenylpropyl) carbamate,C11H14N2O4
NC(N)=N/C(N)=N/CCc1ccccc1,1-(diaminomethylidene)-2-(2-phenylethyl)guanidine,C10H15N5
