Drug,IUPAC_Name,MolecularFormula
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,"(6S,8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-6,10,13-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",C22H30O5
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,"3-[(3S,5R,8R,9S,10S,13R,14S,17R)-3-[(2R,4S,5S,6R)-5-[(2S,4S,5S,6R)-5-[(2S,4S,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-14-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",C41H64O13
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,"3-[(3S,5R,8R,9S,10S,12R,13S,14S,17R)-3-[(2R,4S,5S,6R)-5-[(2S,4S,5S,6R)-5-[(2S,4S,5S,6R)-4,5-dihydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-12,14-dihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",C41H64O14
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C=O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,"(2R,3R,4R,5R)-4-[(2R,3R,4R,5S,6R)-5-[(2R,3R,4S,5S,6R)-3,4-dihydroxy-6-methyl-5-[[(1S,4R,5S,6S)-4,5,6-trihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino]oxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3,5,6-tetrahydroxyhexanal",C25H43NO18
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc([NH3+])n2)C(=O)N1S(=O)(=O)[O-],"(2S,3S)-3-[[(2Z)-2-(2-amino-1,3-thiazol-3-ium-4-yl)-2-(2-carboxypropan-2-yloxyimino)acetyl]amino]-2-methyl-4-oxoazetidine-1-sulfonate",C13H17N5O8S2
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,"(2S)-2-amino-3-(3,4-dihydroxyphenyl)-2-methylpropanoic acid",C10H13NO4
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,"(4S,4aR,5S,5aR,6R,12aR)-4-(dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide",C22H24N2O8
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,"2-[(8S,13S,14S,17R)-17-hydroxy-13-methyl-3-oxo-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-17-yl]acetonitrile",C20H25NO2
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"(8R,9S,13S,14S,17S)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",C18H24O2
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,"(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",C21H28O5
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,"(8R,9S,10R,13S,14S,17S)-17-hydroxy-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",C19H28O2
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,6-methyl-2-oxo-5-pyridin-4-yl-1H-pyridine-3-carbonitrile,C12H9N3O
C[N+]1(CC2CC2)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,"[(1R,2R,4S,5S)-9-(cyclopropylmethyl)-9-methyl-3-oxa-9-azoniatricyclo[3.3.1.02,4]nonan-7-yl] (2S)-3-hydroxy-2-phenylpropanoate",C21H28NO4+
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,"5-methyl-2-[(5-methyl-1H-imidazol-4-yl)methyl]-3,4-dihydropyrido[4,3-b]indol-1-one",C17H18N4O
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,"5-[[4-[(6-hydroxy-2,5,7,8-tetramethyl-3,4-dihydrochromen-2-yl)methoxy]phenyl]methyl]-1,3-thiazolidine-2,4-dione",C24H27NO5S
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,"(3S,4aS,8aS)-N-tert-butyl-2-[(2R,3R)-2-hydroxy-3-[(3-hydroxy-2-methylbenzoyl)amino]-4-phenylsulfanylbutyl]-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinoline-3-carboxamide",C32H45N3O4S
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,"2-[[3-methyl-4-(2,2,2-trifluoroethoxy)-2-pyridinyl]methylsulfinyl]-1H-benzimidazole",C16H14F3N3O2S
Cc1cc(=O)n(-c2ccccc2)n1C,"1,5-dimethyl-2-phenylpyrazol-3-one",C11H12N2O
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,"4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide",C10H11N3O3S
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,"4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide",C12H14N4O2S
Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,"9,11,13,16,18,20-hexahydroxy-5,24-dimethyloctacyclo[13.11.1.12,10.03,8.04,25.019,27.021,26.014,28]octacosa-1(26),2,4(25),5,8,10,12,14(28),15(27),16,18,20,23-tridecaene-7,22-dione",C30H16O8
Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1,1-[(2-methyl-1H-indol-4-yl)oxy]-3-(propan-2-ylamino)propan-2-ol,C15H22N2O2
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,"2-methyl-4-(4-methylpiperazin-1-yl)-10H-thieno[2,3-b][1,5]benzodiazepine",C17H20N4S
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,"N,N-dimethyl-2-[6-methyl-2-(4-methylphenyl)imidazo[1,2-a]pyridin-3-yl]acetamide",C19H21N3O
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,"(3,4-dihydroxy-5-nitrophenyl)-(4-methylphenyl)methanone",C14H11NO5
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,2-[1-methyl-5-(4-methylbenzoyl)pyrrol-2-yl]acetic acid,C15H15NO3
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,"5-(2,5-dimethylphenoxy)-2,2-dimethylpentanoic acid",C15H22O3
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4-[(4-methylpiperazin-1-yl)methyl]-N-[4-methyl-3-[(4-pyridin-3-ylpyrimidin-2-yl)amino]phenyl]benzamide,C29H31N7O
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,"1-(3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrol-2-yl)-3-(4-methylphenyl)sulfonylurea",C15H21N3O3S
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,2-[2-(2-chloro-6-fluoroanilino)-5-methylphenyl]acetic acid,C15H13ClFNO2
Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,7-methyl-4-phenyl-1-propan-2-ylquinazolin-2-one,C18H18N2O
Cc1cccc(C)c1NC(=O)C(C)N,"2-amino-N-(2,6-dimethylphenyl)propanamide",C11H16N2O
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,"4-chloro-N-(2,6-dimethylphenyl)-2-hydroxy-5-sulfamoylbenzamide",C15H15ClN2O4S
Cc1cccc(C)c1OCC(C)N,"1-(2,6-dimethylphenoxy)propan-2-amine",C11H17NO
Cc1ccccc1C(OCCN(C)C)c1ccccc1,"N,N-dimethyl-2-[(2-methylphenyl)-phenylmethoxy]ethanamine",C18H23NO
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,"7-chloro-2-methyl-3-(2-methylphenyl)-4-oxo-1,2-dihydroquinazoline-6-sulfonamide",C16H16ClN3O3S
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,"(3R)-1-[4,4-bis(3-methylthiophen-2-yl)but-3-enyl]piperidine-3-carboxylic acid",C20H25NO2S2
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,"1-[(2R,5S)-5-(hydroxymethyl)-2,5-dihydrofuran-2-yl]-5-methylpyrimidine-2,4-dione",C10H12N2O4
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,"2-cyclopropyl-7-methyl-2,4,9,15-tetrazatricyclo[9.4.0.03,8]pentadeca-1(11),3,5,7,12,14-hexaen-10-one",C15H14N4O
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,"1-[(2R,4S,5S)-4-azido-5-(hydroxymethyl)oxolan-2-yl]-5-methylpyrimidine-2,4-dione",C10H13N5O4
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,N-[2-[4-(cyclohexylcarbamoylsulfamoyl)phenyl]ethyl]-5-methylpyrazine-2-carboxamide,C21H27N5O4S
Cc1cnc(C(=O)O)c[n+]1[O-],5-methyl-4-oxidopyrazin-4-ium-2-carboxylic acid,C6H6N2O3
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,"4-hydroxy-2-methyl-N-(5-methyl-1,3-thiazol-2-yl)-1,1-dioxo-1lambda6,2-benzothiazine-3-carboxamide",C14H13N3O4S2
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,"3-[2-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-yl]ethyl]-2-methyl-6,7,8,9-tetrahydropyrido[1,2-a]pyrimidin-4-one",C23H27FN4O2
Cc1ncc([N+](=O)[O-])n1CCO,2-(2-methyl-5-nitroimidazol-1-yl)ethanol,C6H9N3O3
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,"8-chloro-6-(2-fluorophenyl)-1-methyl-4H-imidazo[1,5-a][1,4]benzodiazepine",C18H13ClFN3
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,"9-methyl-3-[(2-methylimidazol-1-yl)methyl]-2,3-dihydro-1H-carbazol-4-one",C18H19N3O
Cc1ncsc1CCCl,"5-(2-chloroethyl)-4-methyl-1,3-thiazole",C6H8ClNS
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,"(6R,7R)-3-[(5-methyl-1,3,4-thiadiazol-2-yl)sulfanylmethyl]-8-oxo-7-[[2-(tetrazol-1-yl)acetyl]amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C14H14N8O4S3
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,"8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine",C17H13ClN4
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,"8-chloro-6-(2-chlorophenyl)-1-methyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine",C17H12Cl2N4
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,"4-amino-N-(3,4-dimethyl-1,2-oxazol-5-yl)benzenesulfonamide",C11H13N3O3S
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,"4-bromo-7-(2-chlorophenyl)-13-methyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaene",C15H10BrClN4S
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,"(2S,5R,6R)-6-[[3-(2,6-dichlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C19H17Cl2N3O5S
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,"4-(5-methyl-3-phenyl-1,2-oxazol-4-yl)benzenesulfonamide",C16H14N2O3S
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,"(2S,5R,6R)-3,3-dimethyl-6-[(5-methyl-3-phenyl-1,2-oxazole-4-carbonyl)amino]-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C19H19N3O5S
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,"(2S,5R,6R)-6-[[3-(2-chlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",C19H18ClN3O5S
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,"1-chloro-2-[2,2-dichloro-1-(4-chlorophenyl)ethyl]benzene",C14H10Cl4
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,"1-[2-(2,4-dichlorophenyl)-2-[(2,4-dichlorophenyl)methoxy]ethyl]imidazole",C18H14Cl4N2O
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,"8-chloro-6-piperazin-1-ylbenzo[b][1,4]benzoxazepine",C17H16ClN3O
Clc1cccc(Cl)c1NC1=NCCN1,"N-(2,6-dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine",C9H9Cl2N3
Clc1ccc2nsnc2c1NC1=NCCN1,"5-chloro-N-(4,5-dihydro-1H-imidazol-2-yl)-2,1,3-benzothiadiazol-4-amine",C9H8ClN5S
Cn1c(=O)c2c(ncn2C)n(C)c1=O,"1,3,7-trimethylpurine-2,6-dione",C8H10N4O2
Cn1c(=O)c2[nH]cnc2n(C)c1=O,"1,3-dimethyl-7H-purine-2,6-dione",C7H8N4O2
Cn1cc[nH]c1=S,3-methyl-1H-imidazole-2-thione,C4H6N2S
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,4-[5-[bis(2-chloroethyl)amino]-1-methylbenzimidazol-2-yl]butanoic acid,C16H21Cl2N3O2
Cn1nnc2c(C(N)=O)ncn2c1=O,"3-methyl-4-oxoimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide",C6H6N6O2
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,6-(3-methyl-5-nitroimidazol-4-yl)sulfanyl-7H-purine,C9H7N7O2S
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,"(3S,4R)-3-(1,3-benzodioxol-5-yloxymethyl)-4-(4-fluorophenyl)piperidine",C19H20FNO3
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,"4-[(4-cyanophenyl)-(1,2,4-triazol-1-yl)methyl]benzonitrile",C17H11N5
N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1,N-[2-[[3-(2-cyanophenoxy)-2-hydroxypropyl]amino]ethyl]-2-(4-hydroxyphenyl)acetamide,C20H23N3O4
N/N=c1/cc2c(n[nH]1)CCN(C(=O)c1ccccc1)C2,"(3-hydrazinyl-7,8-dihydro-5H-pyrido[4,3-c]pyridazin-6-yl)-phenylmethanone",C14H15N5O
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,"N-(diaminomethylidene)-2-(2,6-dichlorophenyl)acetamide",C9H9Cl2N3O
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,"3,5-diamino-6-chloro-N-(diaminomethylidene)pyrazine-2-carboxamide",C6H8ClN7O
N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,2-[[(1R)-2-[(2S)-2-[(4-carbamimidoylphenyl)methylcarbamoyl]azetidin-1-yl]-1-cyclohexyl-2-oxoethyl]amino]acetic acid,C22H31N5O4
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,4-[5-(4-carbamimidoylphenoxy)pentoxy]benzenecarboximidamide,C19H24N4O2
NC(=O)N1c2ccccc2C=Cc2ccccc21,benzo[b][1]benzazepine-11-carboxamide,C15H12N2O
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,5-oxo-6H-benzo[b][1]benzazepine-11-carboxamide,C15H12N2O2
NC(=O)NO,hydroxyurea,CH4N2O2
NC(=O)OCC(COC(N)=O)c1ccccc1,(3-carbamoyloxy-2-phenylpropyl) carbamate,C11H14N2O4
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,4-triazole-3-carboxamide",C8H12N4O5
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,"3-[[2-(diaminomethylideneamino)-1,3-thiazol-4-yl]methylsulfanyl]-N'-sulfamoylpropanimidamide",C8H15N7O2S3
NC(N)=NCCN1CCCCCCC1,2-[2-(azocan-1-yl)ethyl]guanidine,C10H22N4
NC12CC3CC(CC(C3)C1)C2,adamantan-1-amine,C10H17N
NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,7-(3-aminopyrrolidin-1-yl)-8-chloro-1-cyclopropyl-6-fluoro-4-oxoquinoline-3-carboxylic acid,C17H17ClFN3O3
NCC(CC(=O)O)c1ccc(Cl)cc1,4-amino-3-(4-chlorophenyl)butanoic acid,C10H12ClNO2
NCC(O)c1cccc(O)c1,3-(2-amino-1-hydroxyethyl)phenol,C8H11NO2
NCC1(CC(=O)O)CCCCC1,2-[1-(aminomethyl)cyclohexyl]acetic acid,C9H17NO2
NCCCC(N)(C(=O)O)C(F)F,"2,5-diamino-2-(difluoromethyl)pentanoic acid",C6H12F2N2O2
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,(2S)-1-[(2S)-6-amino-2-[[(1S)-1-carboxy-3-phenylpropyl]amino]hexanoyl]pyrrolidine-2-carboxylic acid,C21H31N3O5
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,"(2S)-4-amino-N-[(1R,2S,3S,4R,5S)-5-amino-4-[(2R,3R,6S)-3-amino-6-(aminomethyl)oxan-2-yl]oxy-2-[(2S,3R,4S,5S,6R)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-hydroxycyclohexyl]-2-hydroxybutanamide",C22H44N6O10
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,"(2S,3S,4R,5R,6R)-5-amino-2-(aminomethyl)-6-[(2R,3S,4R,5S)-5-[(1R,2R,3S,5R,6S)-3,5-diamino-2-[(2S,3R,4R,5S,6R)-3-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-hydroxycyclohexyl]oxy-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]oxyoxane-3,4-diol",C23H45N5O14
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,"(2S)-4-amino-N-[(1R,2S,3S,4R,5S)-5-amino-2-[(2S,3R,4S,5S,6R)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(2R,3R,4S,5S,6R)-6-(aminomethyl)-3,4,5-trihydroxyoxan-2-yl]oxy-3-hydroxycyclohexyl]-2-hydroxybutanamide",C22H43N5O13
NC[C@H](O)c1ccc(O)c(O)c1,"4-[(1R)-2-amino-1-hydroxyethyl]benzene-1,2-diol",C8H11NO3
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,"(2S,3R,4S,5S,6R)-4-amino-2-[(1S,2S,3R,4S,6R)-4,6-diamino-3-[(2R,3R,5S,6R)-3-amino-6-(aminomethyl)-5-hydroxyoxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol",C18H37N5O9
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,"(2R,3S,4S,5R,6R)-2-(aminomethyl)-6-[(1R,2R,3S,4R,6S)-4,6-diamino-3-[(2S,3R,4S,5S,6R)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxyoxane-3,4,5-triol",C18H36N4O11
NNC(=O)c1ccncc1,pyridine-4-carbohydrazide,C6H7N3O
NNc1nncc2ccccc12,phthalazin-1-ylhydrazine,C8H8N4
NS(=O)(=O)Cc1noc2ccccc12,"1,2-benzoxazol-3-ylmethanesulfonamide",C8H8N2O3S
NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,2-chloro-5-(2H-tetrazol-5-yl)-4-(thiophen-2-ylmethylamino)benzenesulfonamide,C12H11ClN6O2S2
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,4-chloro-2-(furan-2-ylmethylamino)-5-sulfamoylbenzoic acid,C12H11ClN2O5S
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,4-phenoxy-3-pyrrolidin-1-yl-5-sulfamoylbenzoic acid,C17H18N2O5S
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,"3-benzyl-1,1-dioxo-6-(trifluoromethyl)-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",C15H14F3N3O4S2
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,2-chloro-5-(1-hydroxy-3-oxo-2H-isoindol-1-yl)benzenesulfonamide,C14H11ClN2O4S
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,"1,1-dioxo-6-(trifluoromethyl)-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",C8H8F3N3O4S2
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,"3-(benzylsulfanylmethyl)-6-chloro-1,1-dioxo-4H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",C15H14ClN3O4S3
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,"6-chloro-3-(cyclopentylmethyl)-1,1-dioxo-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",C13H18ClN3O4S2
NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,"6-chloro-1,1-dioxo-4H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",C7H6ClN3O4S2
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,"6-chloro-1,1-dioxo-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",C7H8ClN3O4S2
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,"(6R,7S)-7-[[(2R)-2-amino-2-phenylacetyl]amino]-3-chloro-8-oxo-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C16H16ClN3O4
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1,"(6R,7R)-7-[[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino]-8-oxo-3-(2H-triazol-4-ylsulfanylmethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C18H18N6O5S2
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,"(6R,7R)-7-[[(2R)-2-amino-2-phenylacetyl]amino]-3-chloro-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C15H14ClN3O4S
N[C@@H](CCS)C(=O)O,(2S)-2-amino-4-sulfanylbutanoic acid,C4H9NO2S
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,(2S)-2-amino-3-[4-[bis(2-chloroethyl)amino]phenyl]propanoic acid,C13H18Cl2N2O2
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,"(2S)-2-amino-3-(3,4-dihydroxyphenyl)propanoic acid",C9H11NO4
N[C@@H]1CONC1=O,"(4R)-4-amino-1,2-oxazolidin-3-one",C3H6N2O2
