Drug,MolWt,ExactMolWt,MolLogP,TPSA,MolMR,FractionCSP3,qed,HeavyAtomCount,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FormalCharge,NumHeteroatoms,LabuteASA,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,NumAromaticAtoms,FractionAromaticAtoms,NumPositiveCharges,NumNegativeCharges,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumSaturatedHeterocycles,NumAmideBonds,BertzCT,BalabanJ,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,331.47,331.11,1.32,83.33,87.81,0.5833,0.38,21,2,8,10,1,1,0,9,132.52,0.37,0.274,10.355,-0.479,5,0.2381,1,1,0,0,1,1,0,0,0,475.968,2.218,43242.95,-1.32,17.731,9.586,7.881,0,0
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,275.35,275.16,1.77,44.81,78.32,0.5333,0.8482,20,1,4,1,3,1,0,5,119.05,0.412,0.41,11.353,-0.429,6,0.3,0,0,2,1,2,0,2,1,1,560.05,2.004,43602.737,-1.75,13.243,4.38,1.693,2,0
CNC1(c2ccccc2Cl)CCCCC1=O,237.73,237.09,2.9,29.1,65.66,0.4615,0.8572,16,1,2,2,2,1,0,3,100.99,0.304,0.157,12.179,-0.559,6,0.375,0,0,1,1,0,0,0,0,0,404.674,2.483,5246.763,-0.86,11.62,4.559,1.763,1,1
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,299.76,299.08,2.95,50.46,85.75,0.125,0.65,21,1,3,1,3,2,0,5,127.54,0.623,0.228,12.574,0.174,12,0.5714,1,1,1,0,1,0,1,0,0,738.442,2.272,81645.162,-2.33,13.644,5.578,2.623,0,0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.33,309.13,4.44,21.26,79.8,0.2941,0.8518,22,1,2,6,2,2,0,5,127.47,0.486,0.416,12.565,-4.33,12,0.5455,0,0,0,0,0,0,0,0,0,566.708,2.13,84553.518,-2.01,16.362,7.313,4.495,1,1
CNCCC=C1c2ccccc2CCc2ccccc21,263.38,263.17,3.83,12.03,85.91,0.2632,0.83,20,1,1,3,3,2,0,1,120.9,0.319,0.002,3.226,1.022,12,0.6,0,0,1,0,0,0,0,0,0,575.668,2.113,64665.059,-1.86,13.138,6.062,2.543,0,0
CNCCCC12CCC(c3ccccc31)c1ccccc12,277.41,277.18,4.21,12.03,87.9,0.4,0.8254,21,1,1,4,5,2,0,1,126.95,0.32,0.021,3.309,0.263,12,0.5714,0,0,3,0,0,0,0,0,0,610.893,1.881,130037.016,-1.6,13.09,4.994,1.802,0,0
CNCCCC1c2ccccc2C=Cc2ccccc21,263.38,263.17,4.3,12.03,86.82,0.2632,0.8109,20,1,1,4,3,2,0,1,120.9,0.32,0.01,3.255,0.505,12,0.6,0,0,1,0,0,0,0,0,0,563.168,2.034,64665.059,-1.86,13.138,6.062,2.543,0,0
CNCCCCOc1ccccc1Cc1ccccc1,269.39,269.18,3.66,21.26,84.35,0.3333,0.7385,20,1,2,8,2,2,0,2,121.34,0.493,0.122,5.928,0.785,12,0.6,0,0,0,0,0,0,0,0,0,495.781,1.922,48257.562,-1.8,14.606,8.387,4.707,0,0
CNCCCN1c2ccccc2CCc2ccccc21,266.39,266.18,3.53,15.27,85.84,0.3333,0.8516,20,1,2,4,3,2,0,2,120.98,0.341,0.044,3.244,1.056,12,0.6,0,0,1,0,1,0,1,0,0,529.636,1.996,64665.059,-1.8,13.195,6.101,2.565,0,0
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,255.36,255.16,3.72,21.26,79.53,0.2941,0.849,19,1,2,6,2,2,0,2,114.98,0.485,0.125,6.193,0.092,12,0.6316,0,0,0,0,0,0,0,0,0,495.625,2.168,27068.962,-1.8,13.627,6.954,3.831,1,0
CNC[C@H](O)c1cccc(O)c1,167.21,167.09,0.65,52.49,46.99,0.3333,0.6191,12,3,3,3,1,1,0,3,71.66,0.508,0.115,9.471,-0.554,6,0.5,0,0,0,0,0,0,0,0,0,250.039,2.733,526.215,-1.06,9.031,4.088,2.218,1,0
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,335.47,335.17,2.07,65.2,94.32,0.5294,0.879,23,2,3,5,3,2,0,6,137.67,0.361,0.211,11.609,-3.158,9,0.3913,0,0,1,1,2,1,1,1,0,774.232,1.822,211677.198,-1.37,16.486,6.629,3.761,0,0
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,295.41,295.14,1.32,65.2,82.24,0.4286,0.8446,20,2,3,6,2,2,0,6,119.58,0.361,0.215,11.617,-3.231,9,0.45,0,0,0,0,1,1,0,0,0,689.507,2.293,31461.953,-1.37,15.027,5.948,3.592,0,0
CN[C@@H](C)[C@@H](O)c1ccccc1,165.24,165.12,1.33,32.26,49.92,0.4,0.7078,12,2,2,3,1,1,0,2,73.24,0.387,0.094,9.727,-0.42,6,0.5,0,0,0,0,0,0,0,0,0,222.54,2.711,606.775,-0.86,9.23,4.237,2.061,2,0
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,243.31,243.14,1.34,70.91,71.69,0.3571,0.7446,18,3,2,2,3,2,0,4,105.56,0.366,0.248,11.255,-0.368,9,0.5,0,0,1,0,1,1,0,0,1,614.772,2.137,21117.67,-1.81,11.29,4.137,1.693,1,0
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,581.58,581.27,-7.74,331.43,131.4,0.8571,0.0682,40,14,15,9,3,0,0,19,227.9,0.394,0.188,12.063,-2.388,0,0.0,0,0,3,3,2,0,2,2,0,921.232,1.938,309841678.955,-2.27,32.247,12.714,6.003,15,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,424.39,424.07,-0.54,173.76,97.47,0.3125,0.295,29,3,9,7,3,1,0,13,167.19,0.477,0.404,12.57,-1.353,5,0.1724,0,0,2,1,3,1,2,1,3,910.031,1.766,2993394.943,-3.48,20.259,8.261,3.893,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,554.59,554.05,-1.61,214.96,130.58,0.3333,0.0953,36,4,14,8,4,2,0,18,213.32,0.477,0.352,12.915,-1.308,11,0.3056,0,0,2,1,4,2,2,1,2,1428.123,1.512,86964842.008,-3.64,25.453,10.152,4.733,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,584.68,584.03,1.0,197.4,138.67,0.35,0.1339,37,4,13,10,4,2,0,17,225.71,0.481,0.352,12.961,-1.25,10,0.2703,0,0,2,1,4,2,2,1,2,1336.174,1.47,143454248.081,-3.15,26.9,11.076,5.58,2,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,383.41,383.04,-0.56,147.21,90.81,0.3077,0.3483,25,3,9,5,3,1,0,12,149.25,0.477,0.352,12.473,-1.178,5,0.2,0,0,2,1,3,1,2,1,2,804.485,1.753,444536.89,-2.6,17.23,6.722,3.049,2,0
COC(=O)C(c1ccccc1)C1CCCCN1,233.31,233.14,2.09,38.33,66.84,0.5,0.8123,17,1,3,3,2,1,0,3,102.17,0.469,0.314,11.949,-0.179,6,0.3529,0,0,1,1,1,0,1,1,0,357.745,2.212,10608.13,-1.35,12.116,5.824,2.856,2,2
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,385.38,385.13,2.46,131.56,97.56,0.3158,0.4643,28,1,8,5,2,1,0,9,160.94,0.466,0.337,12.761,-1.061,6,0.2143,1,1,1,0,1,0,1,0,0,939.233,2.759,1086988.5,-3.67,20.64,8.348,4.011,1,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,371.39,371.15,2.58,103.55,96.32,0.3684,0.8181,27,1,8,4,3,2,0,8,155.71,0.466,0.337,12.886,-0.722,9,0.3333,0,0,1,0,2,1,1,0,0,970.635,2.256,1213346.326,-3.16,18.626,7.222,3.298,1,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],346.34,346.12,2.18,107.77,88.41,0.2941,0.5055,25,1,7,4,2,1,0,8,143.81,0.466,0.336,12.341,-0.97,6,0.24,1,1,1,0,1,0,1,0,0,771.111,2.803,291739.896,-3.16,18.183,7.163,3.232,0,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],388.42,388.16,3.2,107.77,102.19,0.4,0.4528,28,1,7,6,2,1,0,8,162.91,0.466,0.336,12.876,-0.977,6,0.2143,1,1,1,0,1,0,1,0,0,869.202,2.691,1065637.3,-3.16,21.144,8.686,4.215,1,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,479.53,479.21,3.68,111.01,130.12,0.3077,0.3294,35,1,8,9,3,2,0,9,203.73,0.466,0.336,13.267,-0.877,12,0.3429,1,1,1,0,1,0,1,0,0,1172.619,1.839,46735509.329,-3.98,25.639,11.435,6.128,1,1
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,491.54,491.21,3.82,111.01,132.61,0.3333,0.3536,36,1,8,7,4,2,0,9,209.08,0.466,0.337,13.548,-0.868,12,0.3333,1,1,2,1,2,0,2,1,0,1237.08,1.599,126713326.43,-3.98,25.123,10.739,5.307,2,0
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,295.3,295.1,2.97,84.08,82.0,0.0625,0.7275,22,2,4,3,3,3,0,6,125.68,0.453,0.413,12.397,-0.611,15,0.6818,0,0,0,0,1,1,0,0,1,840.223,1.926,160560.534,-3.15,13.816,5.688,2.666,0,0
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,354.45,354.19,2.65,65.56,98.66,0.5714,0.773,26,2,4,1,5,2,0,5,152.88,0.469,0.311,12.375,-0.568,9,0.3462,0,0,3,2,3,1,2,1,0,844.894,1.522,1806939.757,-1.85,16.333,6.1,2.334,5,0
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,303.36,303.15,1.87,55.84,80.34,0.5294,0.7979,22,0,5,3,3,1,0,5,129.74,0.469,0.338,12.297,-0.408,6,0.2727,0,0,2,2,2,0,2,2,0,559.037,1.79,134560.524,-1.88,15.033,6.085,2.609,4,0
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,608.69,608.27,4.17,117.78,160.69,0.5152,0.3736,44,1,10,8,6,3,0,11,256.17,0.497,0.338,13.543,-0.67,15,0.3409,0,0,3,2,3,1,2,1,0,1526.482,1.294,10500349728.856,-3.96,30.083,12.203,5.012,6,0
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,352.77,352.07,2.81,71.06,86.13,0.4118,0.8327,24,0,6,3,3,1,0,7,143.82,0.496,0.231,13.255,-1.422,6,0.25,0,0,2,0,1,0,1,0,0,768.835,2.258,270347.37,-2.21,16.641,5.702,2.022,2,0
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,495.64,495.29,5.27,67.45,139.53,0.5172,0.3672,36,1,5,11,4,3,0,7,212.75,0.457,0.332,13.966,-0.651,15,0.4167,0,0,1,0,1,1,0,0,0,1144.536,1.442,118770259.119,-2.77,26.297,11.523,5.955,2,0
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,318.34,318.16,3.2,56.84,78.71,0.5333,0.432,22,1,4,9,1,1,0,7,127.63,0.416,0.394,12.574,-4.343,6,0.2727,0,0,0,0,0,0,0,0,0,458.851,2.783,60369.243,-1.6,18.449,9.424,6.445,0,0
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,359.45,359.13,2.99,77.1,97.17,0.3333,0.6258,25,1,5,8,3,3,0,7,148.61,0.493,0.197,12.666,-1.299,15,0.6,0,0,0,0,2,2,0,0,0,845.884,1.719,698309.593,-2.25,17.569,8.221,4.237,1,1
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,418.45,418.17,2.97,117.0,108.44,0.4286,0.2963,30,1,8,8,2,1,0,9,174.39,0.46,0.337,12.908,-0.882,6,0.2,1,1,1,0,1,0,1,0,0,902.371,2.603,2673650.204,-3.2,23.083,10.017,5.235,1,1
COCCc1ccc(OCC(O)CNC(C)C)cc1,267.37,267.18,1.61,50.72,76.66,0.6,0.7136,19,2,4,9,1,1,0,4,115.29,0.491,0.119,9.726,-0.49,6,0.3158,0,0,0,0,0,0,0,0,0,337.749,2.286,16005.551,-1.1,15.956,8.908,7.155,1,1
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,459.56,459.24,4.88,99.88,126.44,0.4615,0.4428,33,3,5,11,2,2,0,7,194.32,0.481,0.305,13.683,-1.159,12,0.3636,0,0,0,0,1,1,0,0,0,969.638,2.687,9958652.472,-2.61,26.641,12.022,7.187,2,0
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,843.06,842.51,2.33,195.38,216.89,0.8605,0.1747,59,4,16,11,4,0,0,16,350.59,0.462,0.308,13.09,-1.47,0,0.0,0,0,4,3,4,0,4,3,0,1365.215,1.662,2113151912898.064,-1.9,49.752,22.451,13.302,19,0
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,427.46,427.05,0.1,148.26,99.19,0.375,0.4098,28,3,8,7,3,1,0,12,167.19,0.477,0.404,12.831,-1.657,5,0.1786,0,0,2,1,3,1,2,1,3,854.429,1.81,1725921.009,-2.57,20.172,7.813,3.453,2,0
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,847.02,846.44,4.62,205.55,226.76,0.587,0.2631,61,5,14,4,6,1,0,15,357.48,0.507,0.312,14.709,-1.967,6,0.0984,0,0,5,1,4,0,4,1,1,2112.171,1.491,10968644285980.875,-4.83,45.691,17.504,8.536,9,0
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,298.38,298.18,2.84,46.15,73.84,1.0,0.6966,21,0,5,1,5,0,0,5,125.69,0.355,0.201,6.208,-0.698,0,0.0,0,0,5,5,4,0,4,4,0,428.89,1.795,83609.431,-0.2,14.396,4.649,1.814,8,0
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,467.65,467.3,4.41,62.16,130.2,0.7931,0.6867,34,2,5,4,8,1,0,5,203.37,0.504,0.165,12.195,-0.909,6,0.1765,0,0,7,5,2,0,2,1,0,1056.946,1.474,83988563.284,-1.3,21.94,6.33,2.25,7,0
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,375.4,375.16,1.98,83.8,99.63,0.4737,0.8503,27,2,6,4,4,2,0,8,154.89,0.492,0.341,15.102,-1.31,10,0.3704,0,0,2,2,2,1,1,1,0,983.304,2.031,2352395.216,-2.61,17.786,6.525,2.934,1,1
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,401.44,401.18,2.37,83.8,106.68,0.5238,0.8185,29,2,6,4,5,2,0,8,166.61,0.492,0.341,15.32,-1.301,10,0.3448,0,0,3,3,3,1,2,2,0,1048.298,1.729,7887117.993,-2.61,18.421,6.725,2.885,2,0
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,326.44,326.19,5.17,46.53,100.53,0.2857,0.5795,24,1,2,6,1,1,0,3,144.22,0.496,0.328,10.557,-0.932,6,0.25,0,0,0,0,0,0,0,0,0,731.941,2.972,119684.014,-2.55,19.497,8.92,5.579,0,0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.32,290.14,1.26,105.51,79.76,0.2857,0.8534,21,2,7,5,2,2,0,7,122.41,0.493,0.221,5.848,0.154,12,0.5714,0,0,0,0,1,1,0,0,0,621.107,2.398,52230.227,-2.7,14.704,6.167,3.073,0,0
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,465.95,465.18,3.36,86.05,122.04,0.4348,0.436,32,2,6,9,3,2,0,9,192.12,0.496,0.255,12.949,-0.282,12,0.375,0,0,1,1,1,0,1,1,1,912.86,1.491,13242824.738,-2.55,24.1,11.355,6.246,2,0
COc1cc(NC(C)CCCN)c2ncccc2c1,259.35,259.17,2.78,60.17,79.67,0.4,0.8371,19,2,4,6,2,2,0,4,113.53,0.497,0.121,5.546,0.362,10,0.5263,0,0,0,0,1,1,0,0,0,541.902,2.294,23720.783,-1.81,13.618,6.384,3.351,1,1
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,369.43,369.18,2.74,117.54,106.52,0.2632,0.607,27,3,8,6,3,3,0,8,157.0,0.493,0.222,6.043,0.169,16,0.5926,0,0,0,0,1,1,0,0,0,965.726,1.92,1140338.698,-3.42,18.373,7.446,3.459,0,0
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,307.39,307.18,2.77,48.0,85.34,0.5882,0.6912,22,0,5,8,2,1,0,5,131.7,0.496,0.17,12.558,0.051,6,0.2727,0,0,1,1,1,0,1,1,0,484.376,2.061,128817.539,-1.75,16.618,8.034,3.914,0,0
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,588.56,588.18,1.34,160.83,138.35,0.5517,0.4298,42,3,13,5,7,2,0,13,240.23,0.502,0.31,13.385,-1.436,12,0.2857,0,0,5,3,4,0,4,3,0,1352.533,1.318,5287664732.044,-3.33,27.5,10.436,4.259,10,0
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,656.66,656.16,2.75,160.83,155.94,0.4688,0.3328,46,3,14,6,8,3,0,14,266.56,0.502,0.31,13.483,-1.472,17,0.3696,0,0,5,3,5,1,4,3,0,1601.099,1.158,57390008052.186,-3.63,29.751,11.56,4.701,10,0
COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,435.48,435.21,1.27,132.5,115.04,0.55,0.6832,31,2,10,6,3,2,0,11,180.2,0.493,0.409,12.212,-1.073,10,0.3226,0,0,1,1,2,1,1,1,1,953.452,1.82,6119710.082,-3.21,22.475,8.882,4.763,0,0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,399.44,399.17,2.87,83.09,109.23,0.3636,0.8325,29,1,6,5,3,2,0,7,169.1,0.493,0.22,12.642,-0.332,13,0.4483,0,0,1,0,0,0,0,0,1,1001.395,2.414,3026041.549,-3.22,20.513,8.426,3.722,1,1
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,379.5,379.21,4.36,38.77,110.13,0.4583,0.7475,28,0,4,6,4,2,0,4,167.0,0.493,0.166,12.937,0.109,12,0.4286,0,0,2,1,1,0,1,1,0,825.244,1.336,3746809.96,-2.33,19.007,8.356,3.925,1,1
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,317.43,317.2,3.24,38.77,90.13,0.6316,0.8544,23,0,4,4,3,1,0,4,138.31,0.493,0.161,12.589,0.202,6,0.2609,0,0,2,1,2,0,2,1,0,596.523,1.885,167995.313,-1.55,16.313,6.519,3.092,2,2
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,389.46,389.21,1.35,111.83,106.93,0.5263,0.6509,28,2,8,8,3,2,0,9,163.71,0.493,0.249,11.951,-0.298,10,0.3571,0,0,1,1,2,1,1,1,1,838.674,1.624,2734641.875,-2.81,19.938,8.919,4.358,1,1
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,387.44,387.19,1.06,103.04,104.82,0.5263,0.8306,28,1,8,4,4,2,0,9,162.92,0.493,0.251,12.509,-0.276,10,0.3571,0,0,2,2,3,1,2,2,1,876.243,1.522,3978710.074,-2.81,18.549,7.667,3.372,1,1
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,451.48,451.19,1.72,112.27,122.2,0.3478,0.6335,33,1,9,4,5,3,0,10,190.36,0.493,0.267,12.991,-0.651,16,0.4848,0,0,2,1,3,1,2,1,1,1195.321,1.283,45997301.068,-3.95,20.925,8.531,3.879,1,1
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,383.41,383.16,1.78,106.95,103.88,0.3158,0.7266,28,1,8,4,4,3,0,9,161.2,0.493,0.289,12.401,-0.111,15,0.5357,0,0,1,1,3,2,1,1,1,997.227,1.556,3978710.074,-3.49,17.901,7.259,3.149,0,0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,446.91,446.15,4.28,68.74,118.15,0.3636,0.5179,31,1,7,8,4,3,0,9,184.64,0.493,0.162,13.468,-0.475,16,0.5161,0,0,1,1,2,1,1,1,0,1046.685,1.508,13732178.247,-2.68,21.548,10.085,5.331,0,0
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,352.48,352.22,4.36,41.57,105.98,0.4091,0.8395,26,1,3,6,3,2,0,4,155.72,0.497,0.255,12.564,-0.088,12,0.4615,0,0,1,1,1,0,1,1,1,727.177,1.648,986697.15,-2.33,18.461,8.856,4.64,1,1
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,277.41,277.2,3.04,32.7,82.32,0.6471,0.8977,20,1,3,5,2,1,0,3,122.11,0.497,0.118,11.102,-0.558,6,0.3,0,0,1,1,0,0,0,0,0,407.503,2.251,32347.209,-1.06,15.331,6.595,3.526,1,1
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,275.35,275.15,2.62,47.56,76.25,0.5625,0.9185,20,1,3,4,3,1,0,4,119.01,0.493,0.22,11.346,0.129,6,0.3,0,0,2,2,1,0,1,1,1,494.495,1.8,71847.771,-1.71,13.281,5.733,2.739,1,1
COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,484.64,484.29,5.1,73.18,138.21,0.5357,0.3692,35,0,7,14,2,2,0,7,210.05,0.493,0.203,10.365,-0.67,12,0.3429,0,0,0,0,0,0,0,0,0,976.323,2.111,38881372.393,-3.11,28.13,13.105,6.519,1,1
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,454.61,454.28,5.09,63.95,131.66,0.5185,0.4199,33,0,6,13,2,2,0,6,198.57,0.493,0.161,10.242,-0.58,12,0.3636,0,0,0,0,0,0,0,0,0,938.204,2.023,15777873.299,-2.91,26.343,12.362,6.326,1,1
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,458.58,458.25,5.35,42.32,135.02,0.3214,0.3865,34,1,5,8,5,4,0,6,199.73,0.497,0.204,13.38,-0.212,21,0.6176,0,0,1,1,2,1,1,1,0,1211.634,1.21,96907037.245,-3.38,22.414,10.263,5.229,0,0
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,345.44,345.19,2.58,59.95,98.8,0.4,0.6483,25,2,5,10,2,2,0,5,149.09,0.493,0.16,10.003,-0.55,12,0.48,0,0,0,0,0,0,0,0,0,659.894,1.681,410542.619,-2.24,19.09,9.912,6.288,1,1
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,339.39,339.15,3.86,49.81,97.2,0.25,0.6824,25,0,5,6,3,3,0,5,146.67,0.493,0.161,5.427,0.674,16,0.64,0,0,0,0,1,1,0,0,0,892.244,2.04,577772.086,-2.95,16.892,7.299,3.309,0,0
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,494.01,493.14,3.64,113.6,126.21,0.3913,0.5192,33,3,5,8,3,2,0,10,198.65,0.496,0.328,12.492,-3.967,12,0.3636,0,0,1,1,0,0,0,0,3,1083.776,1.513,19051838.764,-2.78,24.854,11.38,7.1,0,0
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,325.37,325.15,2.11,109.17,93.25,0.2353,0.7556,24,2,7,4,3,3,0,7,139.2,0.497,0.224,6.006,0.12,16,0.6667,0,0,0,0,2,2,0,0,0,911.112,2.096,278327.687,-3.09,15.792,6.192,2.756,0,0
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,610.57,610.19,-1.16,234.29,140.7,0.5357,0.1847,43,8,15,7,5,2,0,15,244.51,0.507,0.229,12.893,-1.771,12,0.2791,0,0,3,2,3,0,3,2,0,1319.304,1.304,2630332649.491,-3.25,31.183,12.394,6.084,11,0
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,414.53,414.16,3.37,59.08,114.5,0.3636,0.6758,29,0,6,6,3,2,0,7,175.32,0.497,0.303,13.555,-0.916,12,0.4138,0,0,1,0,1,0,1,0,1,869.371,2.056,3020643.092,-2.51,21.205,9.325,4.916,2,0
