Drug_ID,Drug,Y,task_label
TOX15206,C=CCSSCC=C,0.0,NR-AR
TOX15204,C=C(C)C(=O)O[Sn](CCCC)(CCCC)CCCC,0.0,NR-AR
TOX21424,CC(C)CCCC(C)(C)O,0.0,NR-AR
TOX21425,CCC/C=C/C=O,0.0,NR-AR
TOX1901,CCCOC(C)=O,0.0,NR-AR
TOX27117,Cl[Yb](Cl)Cl,0.0,NR-AR
TOX5401,C=CC(=O)OCCCCCCOC(=O)C=C,0.0,NR-AR
TOX8120,C=CC(C)(C)CC(=O)OC,0.0,NR-AR
TOX5406,C=C(C)C(=O)OCCCCCC,0.0,NR-AR
TOX9189,N=C(N)N.N=C(N)N.O=C(O)O,0.0,NR-AR
TOX9182,CC(C)CC(=O)O,0.0,NR-AR
TOX1596,CCCCCCCCCCCCCCCCC(=O)O,0.0,NR-AR
TOX14005,NS(=O)(=O)O,0.0,NR-AR
TOX11521,[PbH2+2],0.0,NR-AR
TOX9230,CC(C)(C)N(CCO)CCO,0.0,NR-AR
TOX9231,CC(CO)CO,0.0,NR-AR
TOX9236,C=C(C)C(=O)OCCCCCCCCCCCCC,1.0,NR-AR
TOX9237,C=C(C)C(=O)OCCC[Si](OC)(OC)OC,0.0,NR-AR
TOX9234,C=CC(C)CCC=C(C)C,0.0,NR-AR
TOX9235,C=CCCCCCCCCCCC,0.0,NR-AR
TOX20461,OCC(S)CS,0.0,NR-AR
TOX4437,C=CCOC(C)=O,0.0,NR-AR
TOX1156,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,0.0,NR-AR
TOX24511,CCCOC(=O)CCCCC(=O)OCCC,0.0,NR-AR
TOX2171,CCCCCCCCCCN,0.0,NR-AR
TOX24747,CCCCNP(N)(N)=S,0.0,NR-AR
TOX24740,CC(C)OC(=O)CCC(=O)OC(C)C,0.0,NR-AR
TOX23919,OC[C@H](O)[C@H](O)CO,0.0,NR-AR
TOX367,N[C@@H](CS)C(=O)O,0.0,NR-AR
TOX24810,CCC(C)CCCC(C)(C)O,0.0,NR-AR
TOX24365,CC(C)(C)NC(N)=O,0.0,NR-AR
TOX6900,CCCCCCCCCCCC[N+](C)(C)C,0.0,NR-AR
TOX21289,CCCCCCCCCCCCCC[N+](C)(C)C,0.0,NR-AR
TOX24493,CCO[Si](CCCNC(N)=O)(OCC)OCC,0.0,NR-AR
TOX27581,CCCCCOC(=O)CCCCC,0.0,NR-AR
TOX27582,CCCCCCOC(=O)CC,0.0,NR-AR
TOX27585,CC/C=C\CCOC(=O)C(C)C,0.0,NR-AR
TOX27587,CC/C=C\CCCCCO,0.0,NR-AR
TOX24498,CC[N+](C)(CC)CC,0.0,NR-AR
TOX21981,O=C(O)CF,0.0,NR-AR
TOX28670,ClCCN(CCCl)CCCl,0.0,NR-AR
TOX29346,CCCCCCCCCCCCCC/C(O)=N\C(CO)CCCCCCCCCCCCCC,0.0,NR-AR
TOX6472,O=C(Cl)CCl,0.0,NR-AR
TOX622,[Fe+3],0.0,NR-AR
TOX624,CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],0.0,NR-AR
TOX12578,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC,0.0,NR-AR
TOX199,CCBr,0.0,NR-AR
TOX194,OB(O)O,0.0,NR-AR
TOX3632,O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.0,NR-AR
TOX29293,COCC(O)CO,0.0,NR-AR
TOX7640,O=C(O)CC(O)C(=O)O,0.0,NR-AR
TOX7647,C=C(C)C(=O)OCCC[Si](Cl)(Cl)Cl,0.0,NR-AR
TOX21400,CCCCC(CC)(CO)CO,0.0,NR-AR
TOX27466,CC(C)OCCO,0.0,NR-AR
TOX27469,CN(C)CCCN(C)C,0.0,NR-AR
TOX5469,CC(C)CCO,0.0,NR-AR
TOX5461,C=C(C)C(=O)OCC(C)C,0.0,NR-AR
TOX5466,C=C(C)C(=O)OCCCCCCCC(C)C,0.0,NR-AR
TOX1547,CC(=O)CCl,0.0,NR-AR
TOX20112,CCCCCCC(=O)OCC,0.0,NR-AR
TOX20111,CCCC(=O)OCC,0.0,NR-AR
TOX20110,CCOC(=O)CC,0.0,NR-AR
TOX20114,C=CC(=O)NC(C)(C)C,0.0,NR-AR
TOX20449,[Cu+2],0.0,NR-AR
TOX5096,COC(=O)CCCCC(=O)OC,0.0,NR-AR
TOX1390,ClCC(Cl)CCl,0.0,NR-AR
TOX1393,OCCOCCOCCO,0.0,NR-AR
TOX1392,OCCN(CCO)CCO,0.0,NR-AR
TOX14490,N#CN,0.0,NR-AR
TOX2159,C=CCCCCCCC=C,0.0,NR-AR
TOX2153,CCCC[Sn](CCCC)(CCCC)CCCC,0.0,NR-AR
TOX13566,Cl[In](Cl)Cl,0.0,NR-AR
TOX24725,CCCCOC(=O)CO,0.0,NR-AR
TOX17672,CCCC(=O)[O-],0.0,NR-AR
TOX24721,CN(C)C(C)(C)CO,0.0,NR-AR
TOX3825,[As]#[In],0.0,NR-AR
TOX22406,COS(=O)(=O)[O-],0.0,NR-AR
TOX18831,COCCOC(=O)CC#N,0.0,NR-AR
TOX1767,COC(C)=O,0.0,NR-AR
TOX24603,N#CCCN(CCO)CCO,0.0,NR-AR
TOX21234,N#CCCCC(C#N)CCC#N,0.0,NR-AR
TOX12878,CC(O)CC(C)O,0.0,NR-AR
TOX26614,FCOC(C(F)(F)F)C(F)(F)F,0.0,NR-AR
TOX26613,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,NR-AR
TOX26820,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,0.0,NR-AR
TOX24938,C=C[Si](OC(C)=O)(OC(C)=O)OC(C)=O,0.0,NR-AR
TOX4621,COCCOCCOC,0.0,NR-AR
TOX8038,CCCCNC(=O)OCC#CI,0.0,NR-AR
TOX4628,NC(=O)NNC(N)=O,0.0,NR-AR
TOX4629,COC(=O)/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(C)\C=C/C(=O)O,0.0,NR-AR
TOX20614,CC(=O)C(=O)[O-],0.0,NR-AR
TOX20611,COCCCCCCCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,0.0,NR-AR
TOX28472,O=S(=O)([O-])[O-].[Li+].[Li+],0.0,NR-AR
TOX28474,CCCCCBr,0.0,NR-AR
TOX1615,CS(=O)(=O)Cl,0.0,NR-AR
TOX5286,COCCOC,0.0,NR-AR
TOX5285,CCOCCOCC,0.0,NR-AR
TOX13179,O=C(O)CCC(=O)C(=O)O,0.0,NR-AR
TOX603,S=C([S-])NCCNC(=S)[S-],0.0,NR-AR
TOX977,C[N+](=O)[O-],0.0,NR-AR
TOX605,CCCCC(CC)CO,0.0,NR-AR
TOX9059,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,NR-AR
TOX24796,C=CC(=O)O[Sn](CCCC)(CCCC)CCCC,0.0,NR-AR
TOX1949,C#CC(C)(C)O,0.0,NR-AR
TOX1946,CCCCCCCCCCO,0.0,NR-AR
TOX1947,CCCCCCCCCCCCCO,0.0,NR-AR
TOX1940,CCCCCCCCO,0.0,NR-AR
TOX1941,CCOCCOCCO,0.0,NR-AR
TOX1943,CCCCCCCCCC(C)=O,0.0,NR-AR
TOX7728,CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,0.0,NR-AR
TOX4394,CC(=O)O,0.0,NR-AR
TOX4395,CC(=O)OC(C)=O,0.0,NR-AR
TOX4399,CC(=O)C(C)O,0.0,NR-AR
TOX7624,O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,0.0,NR-AR
TOX21396,CCC(C)S,0.0,NR-AR
TOX5440,NCCCNCCCN,0.0,NR-AR
TOX6935,CCCCCCCCCCCCCCCCCCO,0.0,NR-AR
TOX6932,C=CCCCCCCCCCCCCCCCC,0.0,NR-AR
TOX9149,CCCCCCCCCCCCCCCC(=O)OC,0.0,NR-AR
TOX9145,COC(=O)CC(=O)OC,0.0,NR-AR
TOX9143,CCCC(C)C,0.0,NR-AR
TOX14042,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.0,NR-AR
TOX26869,CNC(C)CCC=C(C)C,0.0,NR-AR
TOX1378,O=C(O)C(Cl)(Cl)Cl,0.0,NR-AR
TOX1377,FC(F)(Cl)C(F)(Cl)Cl,0.0,NR-AR
TOX1375,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,0.0,NR-AR
TOX1374,BrC(Br)Br,0.0,NR-AR
TOX2138,CC/C=C/CCO,0.0,NR-AR
TOX2137,CC/C=C\CCO,0.0,NR-AR
TOX3846,COP(=O)(NC(C)=O)SC,0.0,NR-AR
TOX24252,CC(C)CCCC(=O)O,0.0,NR-AR
TOX18818,COC(C)(C)CCCC(C)CC=O,0.0,NR-AR
TOX13896,ClP(Cl)(Cl)(Cl)Cl,0.0,NR-AR
TOX13326,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,0.0,NR-AR
TOX18810,C=C[Si](C)(C)O[Si](C)(C)C=C,0.0,NR-AR
TOX3261,CCCC(C)(COC(N)=O)COC(N)=O,0.0,NR-AR
TOX25079,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ba+2],0.0,NR-AR
TOX25078,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-].O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-],0.0,NR-AR
TOX6729,CCCC(=O)OC(=O)CCC,0.0,NR-AR
TOX6728,CC(C)=CCC/C(C)=C\CO,0.0,NR-AR
TOX6725,CCCCCCC(O)CCCCCCCCCCC(=O)O,0.0,NR-AR
TOX6724,CCCCOC(=O)/C=C\C(=O)OCCCC,0.0,NR-AR
TOX6727,CC(C)=CCC/C(C)=C/CO,0.0,NR-AR
TOX6726,CC(C)=CCCC(C)CCO,0.0,NR-AR
TOX15491,CCCCCCCC[N+](C)(C)CCCCCCCC,0.0,NR-AR
TOX29378,CCCCON=O,0.0,NR-AR
TOX27124,CCCCCCCOC(C)=O,0.0,NR-AR
TOX4641,OCC(CBr)(CBr)CBr,0.0,NR-AR
TOX4642,O=C(O)C(Cl)Br,0.0,NR-AR
TOX4644,O=C(O)C(Cl)(Cl)Br,0.0,NR-AR
TOX29095,NC(CCC(=O)O)C(=O)O,0.0,NR-AR
TOX29096,OCCCCCCCl,0.0,NR-AR
TOX21610,O=C[C@@H](O)[C@H](O)[C@H](O)CO,0.0,NR-AR
TOX1584,CC(C)=CC(=O)C=C(C)C,0.0,NR-AR
TOX1585,CC(C)(CCC(=O)O)C(=O)O,0.0,NR-AR
TOX1586,CC(=O)CCC=C(C)CCC=C(C)C,0.0,NR-AR
TOX1581,CC(C)(CC(=O)O)C(=O)O,0.0,NR-AR
TOX1583,CC(=O)C(C)=O,0.0,NR-AR
TOX9608,C=COCC(C)C,0.0,NR-AR
TOX9607,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,0.0,NR-AR
TOX9606,CC(C)=CC=O,0.0,NR-AR
TOX6125,CC(C)(C#N)C(C)(C)C#N,0.0,NR-AR
TOX5117,CSSC,0.0,NR-AR
TOX5111,CCC(C)(C)C,0.0,NR-AR
TOX1638,CC(Cl)(Cl)[N+](=O)[O-],0.0,NR-AR
TOX1639,CCCCCCCCC=O,0.0,NR-AR
TOX1636,CC(C)C(=O)O,0.0,NR-AR
TOX1637,O=[N+]([O-])C(Br)Br,0.0,NR-AR
TOX1634,CCC(C)C(C)=O,0.0,NR-AR
TOX1635,CC(C)C=O,0.0,NR-AR
TOX1632,CC(CCC(=O)O)C(=O)O,0.0,NR-AR
TOX1633,CCCC(C)C(=O)O,0.0,NR-AR
TOX24390,CNC(=S)NN,0.0,NR-AR
TOX24393,CC(=N\O)/C(C)=N/O,0.0,NR-AR
TOX24395,CCCCCCCCCCCCBr,0.0,NR-AR
TOX28637,CC(=O)N[C@@H](C=O)[C@H](O)[C@H](O)[C@@H](O)CO,0.0,NR-AR
TOX24397,O=S(=O)(O)C(F)(F)F,0.0,NR-AR
TOX24396,COCCOCCOCCOCCOC,0.0,NR-AR
TOX22490,CCO[Si](C)(OCC)OCC,0.0,NR-AR
TOX22491,CCCCC[Si](OCC)(OCC)OCC,0.0,NR-AR
TOX7297,O=C(O)CCCCCCCCCCC(=O)O,0.0,NR-AR
TOX7294,CCC(C)NC(N)=O,0.0,NR-AR
TOX7295,CCSCCCl,0.0,NR-AR
TOX7292,CCCC[Sn](Cl)(Cl)CCCC,0.0,NR-AR
TOX7293,C=C(C)C(=O)OCC(CC)CCCC,0.0,NR-AR
TOX7291,CO[Si](OC)(OC)OC,0.0,NR-AR
TOX3986,[C-]#N.[Cu+],0.0,NR-AR
TOX7749,CC(C)(C)C(=O)CCl,0.0,NR-AR
TOX7740,CCCCC(CC)COP(=O)(O)O,0.0,NR-AR
TOX7747,CCC(C)(C#N)/N=N/C(C)(C#N)CC,0.0,NR-AR
TOX3678,CC(S)C(=O)NCC(=O)O,0.0,NR-AR
TOX15001,C=CCCCCCCCCC(=O)O,0.0,NR-AR
TOX226,[Cd+2],0.0,NR-AR
TOX222,CCCCNC(N)=O,0.0,NR-AR
TOX7603,N#CCN(CC#N)CCN(CC#N)CC#N,0.0,NR-AR
TOX21370,CC(O)C(CO)C(C)O,0.0,NR-AR
TOX21371,COCCOCCOCCOCCOCCO,0.0,NR-AR
TOX29140,CC(CC(=O)Cl)CC(C)(C)C,0.0,NR-AR
TOX15266,CC/C=C\CCCCCCCCCCOC(C)=O,0.0,NR-AR
TOX5307,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,0.0,NR-AR
TOX5934,C=C(C)C(=O)OCC(C)O,0.0,NR-AR
TOX1938,CCCCCCCCBr,0.0,NR-AR
TOX6918,CCCCCCCCCCCCO,0.0,NR-AR
TOX6914,C=CCCCCCCCCCC,0.0,NR-AR
TOX6915,CCCCCCCCCCCO,0.0,NR-AR
TOX6912,COCCOCCOCCO,0.0,NR-AR
TOX6913,CCCCCCCCCCCC,0.0,NR-AR
TOX7534,C[N+](C)(C)CC(O)CCl,0.0,NR-AR
TOX20154,C=C(C)C(=O)NCCCN(C)C,0.0,NR-AR
TOX7530,C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,0.0,NR-AR
TOX24893,CCCCCCCCC(CCCCCC)C(=O)O,0.0,NR-AR
TOX24897,CCC(CO)CO,0.0,NR-AR
TOX24894,CC(CN)CC(C)(C)CCN,0.0,NR-AR
TOX24899,CC(C)CC(C)(N)C#N,0.0,NR-AR
TOX9167,CNC(=S)[S-],0.0,NR-AR
TOX9164,CC(C)COC(=O)CC(C(=O)OCC(C)C)S(=O)(=O)[O-],0.0,NR-AR
TOX9160,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,0.0,NR-AR
TOX1351,[SnH2+2],0.0,NR-AR
TOX4182,COCCO,0.0,NR-AR
TOX4185,COC(=O)Cl,0.0,NR-AR
TOX9298,CCCCCCCCCCCCOCCOS(=O)(=O)[O-],0.0,NR-AR
TOX9299,CCCCCCCCCCCCCCCCCCOCCO,0.0,NR-AR
TOX7195,CCCCCCCCCCCCCCCC,0.0,NR-AR
TOX7197,COC(=O)C(C)O,0.0,NR-AR
TOX3862,CNC(=O)O/N=C/C(C)(C)S(C)(=O)=O,0.0,NR-AR
TOX2113,C=CC(Cl)CCl,0.0,NR-AR
TOX3244,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0,NR-AR
TOX25053,C[N+](C)(C)CCCCCC[N+](C)(C)C,0.0,NR-AR
TOX6740,COC(=O)CCCCCCCCC(=O)OC,0.0,NR-AR
TOX12077,O=[Se]([O-])[O-],0.0,NR-AR
TOX24807,COC(=O)CCCCCCCC(=O)OC,0.0,NR-AR
TOX22315,CCOC(=S)[S-],0.0,NR-AR
TOX24800,CCCCN(CCCC)C(=S)[S-],0.0,NR-AR
TOX26653,CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)[O-],0.0,NR-AR
TOX29356,CCCCCCCCCCCCCCCCBr,0.0,NR-AR
TOX29355,CC(C)(C)C(=O)CC(=O)C(C)(C)C,0.0,NR-AR
TOX24485,CCOC(=O)C=CC(=O)O,0.0,NR-AR
TOX21580,N#CCNCC#N,0.0,NR-AR
TOX27529,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-],0.0,NR-AR
TOX4666,OCCCCO,0.0,NR-AR
TOX4664,CCCC=NO,0.0,NR-AR
TOX24379,Cl[Au](Cl)Cl,0.0,NR-AR
TOX6108,NCCNCCNCCNCCN,0.0,NR-AR
TOX6107,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,0.0,NR-AR
TOX9626,O=C[O-],0.0,NR-AR
TOX21962,CCO[Si](CC)(OCC)OCC,0.0,NR-AR
TOX1658,CCC=O,0.0,NR-AR
TOX1659,O=C(O)CC(=O)O,0.0,NR-AR
TOX1650,CC(=O)C(=O)O,0.0,NR-AR
TOX1652,CCCCCCCCCCCCCCC(=O)O,0.0,NR-AR
TOX1655,CCCCC(=O)O,0.0,NR-AR
TOX937,O=[N+]([O-])[O-].[Na+],0.0,NR-AR
TOX939,O=C(O)CN(CC(=O)O)CC(=O)O,0.0,NR-AR
TOX4944,N#CCCC(Br)(C#N)CBr,0.0,NR-AR
TOX2306,CCOP(=O)(OCC)SCCSCC,0.0,NR-AR
TOX1904,CCCCN,0.0,NR-AR
TOX1907,N#CCC#N,0.0,NR-AR
TOX24320,CCNCC,0.0,NR-AR
TOX7764,CCCCCCCCCC(=O)N(C)C,0.0,NR-AR
TOX7768,C=CC(=O)[O-].C=CC(=O)[O-].[Zn+2],0.0,NR-AR
TOX24513,CC(CCO)CCCC(C)(C)O,0.0,NR-AR
TOX24515,C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,0.0,NR-AR
TOX206,CCCCCl,0.0,NR-AR
TOX200,OCCBr,0.0,NR-AR
TOX21357,CCCCC/C=C\C=C\C(=O)OCC,0.0,NR-AR
TOX8683,CC(C)CCCO,0.0,NR-AR
TOX15286,CC/C=C/CCCCCCCCCCOC(C)=O,0.0,NR-AR
TOX15285,C/C=C/C/C=C\CCCCCCCCOC(C)=O,0.0,NR-AR
TOX15288,C/C=C/C=C/CCCCCCCO,0.0,NR-AR
TOX24779,C=CC(=O)OCCCCOC(=O)C=C,0.0,NR-AR
TOX29298,CCCCCCI,0.0,NR-AR
TOX29296,CCCCCCCCCCCCCCCBr,0.0,NR-AR
TOX29294,CCOC(=O)CS,0.0,NR-AR
TOX29290,CCCOC(=O)C(C)O,0.0,NR-AR
TOX6689,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0.0,NR-AR
TOX6457,CC(C)(C#N)/N=N/C(C)(C)C#N,0.0,NR-AR
TOX7884,CC/C=C\C#N,0.0,NR-AR
TOX5481,CC(C)S,0.0,NR-AR
TOX6979,COP(OC)OC,0.0,NR-AR
TOX26824,C[Se]CC[C@H](N)C(=O)O,0.0,NR-AR
TOX22117,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,0.0,NR-AR
TOX27192,CC/C=C\CC/C=C/CO,0.0,NR-AR
TOX27193,C=C(C)CCC[C@H](C)CCO,0.0,NR-AR
TOX27198,CCCC(C)C(=O)OCC,0.0,NR-AR
TOX1333,CN(C)C(=S)SC(=S)N(C)C,0.0,NR-AR
TOX1332,CN(C)C(=S)SSC(=S)N(C)C,0.0,NR-AR
TOX1331,OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO,0.0,NR-AR
TOX1330,OC[P+](CO)(CO)CO,0.0,NR-AR
TOX1334,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],0.0,NR-AR
TOX9815,CCCC(CC)CCCCCCCN,0.0,NR-AR
TOX5308,C=C(C)C(=O)OCC,0.0,NR-AR
TOX5309,CCOS(C)(=O)=O,0.0,NR-AR
TOX24632,COP(=O)(O)OP(=O)(O)OC,0.0,NR-AR
TOX5304,CCCCC(CC)COCCCN,0.0,NR-AR
TOX5303,CCCCC(CC)COCCC#N,0.0,NR-AR
TOX6769,C[Si](C)(C)O[Si](C)(C)C,0.0,NR-AR
TOX6765,C=C(C)CC(C)(C)C,0.0,NR-AR
TOX6766,CC(C)=CC(C)(C)C,0.0,NR-AR
TOX29339,CCC(C=O)CC,0.0,NR-AR
TOX4942,OCC(Br)=C(Br)CO,0.0,NR-AR
TOX4941,BrC/C=C/CBr,0.0,NR-AR
TOX4940,N#CC(Br)Br,0.0,NR-AR
TOX15542,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC,0.0,NR-AR
TOX7418,C=C(C#N)CCC#N,0.0,NR-AR
TOX7412,CCCCOCCOCCOCCOCCO,0.0,NR-AR
TOX7413,O=S(=O)([O-])CCO,0.0,NR-AR
TOX8028,C=CCOCC(O)CS(=O)(=O)[O-],0.0,NR-AR
TOX5542,C=C(C)C(=O)O,0.0,NR-AR
TOX18939,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,NR-AR
TOX9317,C=CC(C)CCCC(C)(C)O,0.0,NR-AR
TOX5152,COC(=O)CCC(=O)OC,0.0,NR-AR
TOX5150,COP(=O)(O)OC,0.0,NR-AR
TOX5156,CNC(=O)NC,0.0,NR-AR
TOX21909,Cl[Dy](Cl)Cl,0.0,NR-AR
TOX910,CS(=O)(=O)OCCCCOS(C)(=O)=O,0.0,NR-AR
TOX2096,CCCSSCCC,0.0,NR-AR
TOX25950,CC(C)C[C@H](CN)CC(=O)O,0.0,NR-AR
TOX24680,NCCCN(CCO)CCO,0.0,NR-AR
TOX1672,N#CC(Cl)(Cl)Cl,0.0,NR-AR
TOX1671,NC(=O)C(Cl)(Cl)Cl,0.0,NR-AR
TOX1679,CC(=O)C(Cl)(Cl)Cl,0.0,NR-AR
TOX1928,CCOCCOC(C)=O,0.0,NR-AR
TOX1929,CCCCCCBr,0.0,NR-AR
TOX1922,CCNCCO,0.0,NR-AR
TOX13264,FB(F)F,0.0,NR-AR
TOX2007,CCCCOCCCC,0.0,NR-AR
TOX27880,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])C(F)(F)F,0.0,NR-AR
TOX1029,CN(C)N=O,0.0,NR-AR
TOX1028,CCN(CC)N=O,0.0,NR-AR
TOX269,CCC(Cl)CCC(Cl)C(Cl)CC(Cl)C(Cl)C(Cl)CCl,0.0,NR-AR
TOX261,OC(O)C(Cl)(Cl)Cl,0.0,NR-AR
TOX29100,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,0.0,NR-AR
TOX21487,CCC(C)(CCCC(C)C)OC(C)=O,0.0,NR-AR
TOX21484,CC/C=C\CCOC(C)=O,0.0,NR-AR
TOX26593,CC(C)=CCC/C(C)=C/C=C\C(C)=C\C=C\C(C)=C\C=C/C=C(C)/C=C/C=C(C)/C=C\C=C(/C)CCC=C(C)C,0.0,NR-AR
TOX12813,CCC(O)C(C)(C)C,0.0,NR-AR
TOX1319,ClC(Cl)=C(Cl)Cl,0.0,NR-AR
TOX1318,ClC(Cl)C(Cl)Cl,0.0,NR-AR
TOX1317,ClCC(Cl)(Cl)Cl,0.0,NR-AR
TOX4143,O=C=NCCCCCCN=C=O,0.0,NR-AR
TOX9127,CCOC(=O)C(C)O,0.0,NR-AR
TOX24945,OCCSCSCCO,0.0,NR-AR
TOX7044,CC(=O)[O-].[Na+],0.0,NR-AR
TOX7043,CC(=O)[O-].[K+],0.0,NR-AR
TOX7041,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,0.0,NR-AR
TOX4961,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC,0.0,NR-AR
TOX4965,O=C(Cl)C(Cl)Cl,0.0,NR-AR
TOX27112,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,0.0,NR-AR
TOX27110,CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C,0.0,NR-AR
TOX7432,CN(C)CCC#N,0.0,NR-AR
TOX7433,CO[Si](CCCNCCN)(OC)OC,0.0,NR-AR
TOX27115,CC(C)=CCCC(C)=CC(=O)O,0.0,NR-AR
TOX7438,CCCCO[PH](=O)OCCCC,0.0,NR-AR
TOX26169,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,0.0,NR-AR
TOX26162,CC(C)(C)C(=O)NCCCC(=O)O,0.0,NR-AR
TOX27565,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0.0,NR-AR
TOX27562,C/C=C(\C)C(=O)OCC/C=C\CC,0.0,NR-AR
TOX27560,CC/C=C\CCOC(=O)CCCCC,0.0,NR-AR
TOX22090,CCCCCCCCCCCCN(CCO)CCO,0.0,NR-AR
TOX22096,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,0.0,NR-AR
TOX9661,CC(CCO)CC(C)(C)C,0.0,NR-AR
TOX9662,CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,0.0,NR-AR
TOX20783,C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,0.0,NR-AR
TOX21925,CCSC(=O)N(CC)CC,0.0,NR-AR
TOX21920,CCCCC(CC)COCCO,0.0,NR-AR
TOX22327,COCCCOCCCOC,0.0,NR-AR
TOX22322,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-],0.0,NR-AR
TOX941,O=N[O-],0.0,NR-AR
TOX28692,CCCCCCCCCC(=O)N[O-],0.0,NR-AR
TOX4775,ClCCBr,0.0,NR-AR
TOX7234,COC(=O)C(C)(C)C,0.0,NR-AR
TOX7233,CC(Br)C(=O)O,0.0,NR-AR
TOX3434,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0.0,NR-AR
TOX1690,CCCCCCCCCCC(=O)O,0.0,NR-AR
TOX791,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0.0,NR-AR
TOX790,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,0.0,NR-AR
TOX794,S=C([S-])NCCNC(=S)[S-].[Mn+2],0.0,NR-AR
TOX25979,OC[C@@H](O)C(O)[C@H](O)CO,0.0,NR-AR
TOX24682,C=C(C)C(=O)NCCC[N+](C)(C)C,0.0,NR-AR
TOX244,NNC(N)=O,0.0,NR-AR
TOX29129,OCCCCCCCCCCCCBr,0.0,NR-AR
TOX29128,COS(=O)(=O)C(F)(F)F,0.0,NR-AR
TOX27597,CC(COCCO)OCCO,0.0,NR-AR
TOX1921,OCC#CCO,0.0,NR-AR
TOX12832,O=C(O)C(Br)CBr,0.0,NR-AR
TOX12646,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,NR-AR
TOX7591,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-],0.0,NR-AR
TOX7595,CCCCCCCCS(=O)(=O)[O-],0.0,NR-AR
TOX7599,O=C([O-])CS,0.0,NR-AR
